2015, 671636 - 5GEX - 5G EXCHANGE, 'DEUTSCHE TELEKOM AG*', Germany, 293737.50
2015, 671636 - 5GEX - 5G EXCHANGE, 'ATOS SPAIN SA*', Spain, 277725.00
2015, 671636 - 5GEX - 5G EXCHANGE, 'EUROPEAN CENTER FOR INFORMATION ANDCOMMUNICATION TECHNOLOGIES EICT GMBH*', Germany, 361375.00
2015, 671636 - 5GEX - 5G EXCHANGE, 'REDZINC SERVICES LIMITED*RZ', Ireland, 512821.75
2015, 671566 - SUPERFLUIDITY - SUPERFLUIDITY: A SUPER-FLUID  CLOUD-NATIVE  CONVERGED EDGE SYSTEM, 'UNIVERSITE DE LIEGE*ULG', Belgium, 355875.00
2015, 671566 - SUPERFLUIDITY - SUPERFLUIDITY: A SUPER-FLUID  CLOUD-NATIVE  CONVERGED EDGE SYSTEM, 'BEN-GURION UNIVERSITY OF THE NEGEV*', Israel, 233750.00
2015, 671566 - SUPERFLUIDITY - SUPERFLUIDITY: A SUPER-FLUID  CLOUD-NATIVE  CONVERGED EDGE SYSTEM, 'INTEL RESEARCH AND DEVELOPMENT IRELAND LIMITED', Ireland, 687000.00
2015, 671566 - SUPERFLUIDITY - SUPERFLUIDITY: A SUPER-FLUID  CLOUD-NATIVE  CONVERGED EDGE SYSTEM, 'TELCARIA IDEAS SL', Spain, 249750.00
2015, 671566 - SUPERFLUIDITY - SUPERFLUIDITY: A SUPER-FLUID  CLOUD-NATIVE  CONVERGED EDGE SYSTEM, 'BYTEMOBILE EUROPEAN DEVELOPMENT CENTER MONOPROSOPI EPE*BYTEMOBILE MEPE CITRIX HELLAS', Greece, 709375.00
2015, 671566 - SUPERFLUIDITY - SUPERFLUIDITY: A SUPER-FLUID  CLOUD-NATIVE  CONVERGED EDGE SYSTEM, 'ALCATEL-LUCENT BELL LABS FRANCE*', France, 341381.00
2015, 671566 - SUPERFLUIDITY - SUPERFLUIDITY: A SUPER-FLUID  CLOUD-NATIVE  CONVERGED EDGE SYSTEM, 'RED HAT ISRAEL LTD*', Israel, 615000.00
2015, 671566 - SUPERFLUIDITY - SUPERFLUIDITY: A SUPER-FLUID  CLOUD-NATIVE  CONVERGED EDGE SYSTEM, 'BRITISH TELECOMMUNICATIONS PUBLIC LIMITED COMPANY*', United Kingdom, 328750.00
2015, 671566 - SUPERFLUIDITY - SUPERFLUIDITY: A SUPER-FLUID  CLOUD-NATIVE  CONVERGED EDGE SYSTEM, 'CONSORZIO NAZIONALE INTERUNIVERSITARIO PER LE TELECOMUNICAZIONI*CNIT', Italy, 729875.00
2015, 671566 - SUPERFLUIDITY - SUPERFLUIDITY: A SUPER-FLUID  CLOUD-NATIVE  CONVERGED EDGE SYSTEM, 'TELEFONICA INVESTIGACION Y DESARROLLO SA*', Spain, 365025.00
2015, 671566 - SUPERFLUIDITY - SUPERFLUIDITY: A SUPER-FLUID  CLOUD-NATIVE  CONVERGED EDGE SYSTEM, 'TECHNISCHE UNIVERSITAT DRESDEN*', Germany, 284500.00
2015, 671566 - SUPERFLUIDITY - SUPERFLUIDITY: A SUPER-FLUID  CLOUD-NATIVE  CONVERGED EDGE SYSTEM, 'E-BLINK', France, 219125.00
2015, 671566 - SUPERFLUIDITY - SUPERFLUIDITY: A SUPER-FLUID  CLOUD-NATIVE  CONVERGED EDGE SYSTEM, 'ONAPP LIMITED*', Gibraltar, 587500.00
2015, 671566 - SUPERFLUIDITY - SUPERFLUIDITY: A SUPER-FLUID  CLOUD-NATIVE  CONVERGED EDGE SYSTEM, 'NEC EUROPE LTD*', United Kingdom, 701958.00
2015, 671566 - SUPERFLUIDITY - SUPERFLUIDITY: A SUPER-FLUID  CLOUD-NATIVE  CONVERGED EDGE SYSTEM, 'UNIFIED STREAMING BV', Netherlands, 150000.00
2015, 671566 - SUPERFLUIDITY - SUPERFLUIDITY: A SUPER-FLUID  CLOUD-NATIVE  CONVERGED EDGE SYSTEM, 'ALCATEL-LUCENT ISRAEL LTD', Israel, 728750.00
2015, 671566 - SUPERFLUIDITY - SUPERFLUIDITY: A SUPER-FLUID  CLOUD-NATIVE  CONVERGED EDGE SYSTEM, 'UNIVERSITATEA POLITEHNICA DIN BUCURESTI*POLITECHNICA UNIVERSITY FROM BUCHAREST', Romania, 287500.00
2015, 671566 - SUPERFLUIDITY - SUPERFLUIDITY: A SUPER-FLUID  CLOUD-NATIVE  CONVERGED EDGE SYSTEM, 'PT INOVACAO E SISTEMAS SA*', Portugal, 319500.00
2015, 671562 - 5G-ENSURE - 5G ENABLERS FOR NETWORK AND SYSTEM SECURITY AND RESILIENCE, 'TELECOM ITALIA INFORMATION TECHNOLOY SRL*TIIT TI INFORMATION TECHNOLOGY', Italy, 518250.00
2015, 671562 - 5G-ENSURE - 5G ENABLERS FOR NETWORK AND SYSTEM SECURITY AND RESILIENCE, 'NIXU OY*', Finland, 448150.00
2015, 671562 - 5G-ENSURE - 5G ENABLERS FOR NETWORK AND SYSTEM SECURITY AND RESILIENCE, 'ALCATEL-LUCENT BELL LABS FRANCE*', France, 450175.00
2015, 671562 - 5G-ENSURE - 5G ENABLERS FOR NETWORK AND SYSTEM SECURITY AND RESILIENCE, 'ERICSSON AB*EAB', Sweden, 380687.50
2015, 671562 - 5G-ENSURE - 5G ENABLERS FOR NETWORK AND SYSTEM SECURITY AND RESILIENCE, 'UNIVERSITY OF SOUTHAMPTON*', United Kingdom, 553375.00
2015, 671562 - 5G-ENSURE - 5G ENABLERS FOR NETWORK AND SYSTEM SECURITY AND RESILIENCE, 'SICS SWEDISH ICT AB*', Sweden, 500250.00
2015, 671562 - 5G-ENSURE - 5G ENABLERS FOR NETWORK AND SYSTEM SECURITY AND RESILIENCE, 'THALES COMMUNICATIONS & SECURITY SAS*', France, 417125.00
2015, 671562 - 5G-ENSURE - 5G ENABLERS FOR NETWORK AND SYSTEM SECURITY AND RESILIENCE, 'THALES SERVICES SAS*', France, 777902.50
2015, 671562 - 5G-ENSURE - 5G ENABLERS FOR NETWORK AND SYSTEM SECURITY AND RESILIENCE, 'THE CHANCELLOR MASTERS AND SCHOLARS OF THE UNIVERSITY OF OXFORD*UNIVERSITY OF OXFORD', United Kingdom, 398617.50
2015, 671562 - 5G-ENSURE - 5G ENABLERS FOR NETWORK AND SYSTEM SECURITY AND RESILIENCE, 'THALES ALENIA SPACE ESPANA SA*', Spain, 229050.00
2015, 671562 - 5G-ENSURE - 5G ENABLERS FOR NETWORK AND SYSTEM SECURITY AND RESILIENCE, 'NEC EUROPE LTD*', United Kingdom, 345955.00
2015, 671562 - 5G-ENSURE - 5G ENABLERS FOR NETWORK AND SYSTEM SECURITY AND RESILIENCE, 'TEKNOLOGIAN TUTKIMUSKESKUS VTT OY*TEKNOLOGISKA FORSKNINGSCENTRALEN', Finland, 875000.00
2015, 671562 - 5G-ENSURE - 5G ENABLERS FOR NETWORK AND SYSTEM SECURITY AND RESILIENCE, 'TRUST-IT SERVICES LIMITED*TRUST-IT', United Kingdom, 371250.00
2015, 671562 - 5G-ENSURE - 5G ENABLERS FOR NETWORK AND SYSTEM SECURITY AND RESILIENCE, 'B-COM*', France, 488165.00
2015, 671562 - 5G-ENSURE - 5G ENABLERS FOR NETWORK AND SYSTEM SECURITY AND RESILIENCE, 'OY L M ERICSSON AB*', Finland, 327500.00
2015, 671562 - 5G-ENSURE - 5G ENABLERS FOR NETWORK AND SYSTEM SECURITY AND RESILIENCE, 'ORANGE SA*', France, 502593.75
2015, 671596 - SESAME - SMALL CELLS COORDINATION  FOR MULTI-TENANCY AND  EDGE SERVICES , 'ETHNIKO KENTRO EREVNAS FYSIKON EPISTIMON DIMOKRITOS*NATIONAL CENTER FOR SCIENTIFIC RESEARCH DEMOKRITOS NCSR DEMOKRITOS EKEFE', Greece, 590000.00
2015, 671596 - SESAME - SMALL CELLS COORDINATION  FOR MULTI-TENANCY AND  EDGE SERVICES , 'IP.ACCESS LIMITED*', United Kingdom, 896250.00
2015, 671596 - SESAME - SMALL CELLS COORDINATION  FOR MULTI-TENANCY AND  EDGE SERVICES , 'UNIVERSITY OF SURREY*', United Kingdom, 261750.00
2015, 671596 - SESAME - SMALL CELLS COORDINATION  FOR MULTI-TENANCY AND  EDGE SERVICES , 'UNIVERSITAT POLITECNICA DE CATALUNYA', Spain, 449812.50
2015, 671596 - SESAME - SMALL CELLS COORDINATION  FOR MULTI-TENANCY AND  EDGE SERVICES , 'UNIVERSITY OF BRIGHTON HIGHER EDUCATION CORPORATION*UOB', United Kingdom, 331638.75
2015, 671596 - SESAME - SMALL CELLS COORDINATION  FOR MULTI-TENANCY AND  EDGE SERVICES , 'INCITES CONSULTING SARL*', Luxembourg, 193750.00
2015, 671596 - SESAME - SMALL CELLS COORDINATION  FOR MULTI-TENANCY AND  EDGE SERVICES , 'ATHONET SRL*', Italy, 196250.00
2015, 671596 - SESAME - SMALL CELLS COORDINATION  FOR MULTI-TENANCY AND  EDGE SERVICES , 'ZURCHER HOCHSCHULE FUR ANGEWANDTE WISSENSCHAFTEN*ZURICH UNIVERSITY OFAPPLIED SCIENCE ZHAW', Switzerland, 0.00
2015, 671596 - SESAME - SMALL CELLS COORDINATION  FOR MULTI-TENANCY AND  EDGE SERVICES , 'FUJITSU LABORATORIES OF EUROPE LIMITED*', United Kingdom, 339930.00
2015, 671596 - SESAME - SMALL CELLS COORDINATION  FOR MULTI-TENANCY AND  EDGE SERVICES , 'ASSOCIAZIONE CREATE-NET (CENTER FOR RESEARCH AND TELECOMMUNICATION EXPERIMENTATION FOR NETWORKED COMMUNITIES)*', Italy, 443125.00
2015, 671596 - SESAME - SMALL CELLS COORDINATION  FOR MULTI-TENANCY AND  EDGE SERVICES , 'FUNDACIO PRIVADA I2CAT INTERNET I INNOVACIO DIGITAL A CATALUNYA*FI2CAT', Spain, 445250.00
2015, 671596 - SESAME - SMALL CELLS COORDINATION  FOR MULTI-TENANCY AND  EDGE SERVICES , 'ITALTEL SPA', Italy, 521250.00
2015, 671596 - SESAME - SMALL CELLS COORDINATION  FOR MULTI-TENANCY AND  EDGE SERVICES , 'ORGANISMOS TILEPIKOINONION TIS ELLADOS OTE AE*HELENIC TELECOMMUNICATIONS ORGANIZATION SA', Greece, 946000.00
2015, 671596 - SESAME - SMALL CELLS COORDINATION  FOR MULTI-TENANCY AND  EDGE SERVICES , 'ATOS SPAIN SA*', Spain, 454500.00
2015, 671596 - SESAME - SMALL CELLS COORDINATION  FOR MULTI-TENANCY AND  EDGE SERVICES , 'ORION INNOVATIONS PRIVATE COMPANY', Greece, 237500.00
2015, 671596 - SESAME - SMALL CELLS COORDINATION  FOR MULTI-TENANCY AND  EDGE SERVICES , 'VIRTUAL OPEN SYSTEMS SARL*VOSYS', France, 473750.00
2015, 671596 - SESAME - SMALL CELLS COORDINATION  FOR MULTI-TENANCY AND  EDGE SERVICES , 'STMICROELECTRONICS GRENOBLE 2 SAS*STGNB 2SAS', France, 463927.50
2015, 671596 - SESAME - SMALL CELLS COORDINATION  FOR MULTI-TENANCY AND  EDGE SERVICES , 'EUSKAL HERRIKO UNIBERSITATEA*UNIVERSIDAD DEL PAIS VASCO EHU UPV', Spain, 243750.00
2015, 671551 - 5G-XHAUL - DYNAMICALLY RECONFIGURABLE OPTICAL-WIRELESS BACKHAUL/FRONTHAUL WITH COGNITIVE CONTROL PLANE FOR SMALL CELLS AND CLOUD-RANS, 'PANEPISTIMIO THESSALIAS*UNIVERSITYOF THESSALY UTH', Greece, 623750.00
2015, 671551 - 5G-XHAUL - DYNAMICALLY RECONFIGURABLE OPTICAL-WIRELESS BACKHAUL/FRONTHAUL WITH COGNITIVE CONTROL PLANE FOR SMALL CELLS AND CLOUD-RANS, 'FUNDACIO PRIVADA I2CAT INTERNET I INNOVACIO DIGITAL A CATALUNYA*FI2CAT', Spain, 569750.00
2015, 671551 - 5G-XHAUL - DYNAMICALLY RECONFIGURABLE OPTICAL-WIRELESS BACKHAUL/FRONTHAUL WITH COGNITIVE CONTROL PLANE FOR SMALL CELLS AND CLOUD-RANS, 'IHP GMBH - INNOVATIONS FOR HIGH PERFORMANCE MICROELECTRONICS* LEIBNIZ-INSTITUT FUR INNOVATIVE MIKROELEKTR', Germany, 781250.00
2015, 671551 - 5G-XHAUL - DYNAMICALLY RECONFIGURABLE OPTICAL-WIRELESS BACKHAUL/FRONTHAUL WITH COGNITIVE CONTROL PLANE FOR SMALL CELLS AND CLOUD-RANS, 'TES ELECTRONIC SOLUTIONS GMBH*', Germany, 560010.00
2015, 671551 - 5G-XHAUL - DYNAMICALLY RECONFIGURABLE OPTICAL-WIRELESS BACKHAUL/FRONTHAUL WITH COGNITIVE CONTROL PLANE FOR SMALL CELLS AND CLOUD-RANS, 'UNIVERSITY OF BRISTOL ROYAL CHARTER*', United Kingdom, 848500.00
2015, 671551 - 5G-XHAUL - DYNAMICALLY RECONFIGURABLE OPTICAL-WIRELESS BACKHAUL/FRONTHAUL WITH COGNITIVE CONTROL PLANE FOR SMALL CELLS AND CLOUD-RANS, 'TELEFONICA INVESTIGACION Y DESARROLLO SA*', Spain, 298427.50
2015, 671551 - 5G-XHAUL - DYNAMICALLY RECONFIGURABLE OPTICAL-WIRELESS BACKHAUL/FRONTHAUL WITH COGNITIVE CONTROL PLANE FOR SMALL CELLS AND CLOUD-RANS, 'AIRRAYS GMBH', Germany, 912500.00
2015, 671551 - 5G-XHAUL - DYNAMICALLY RECONFIGURABLE OPTICAL-WIRELESS BACKHAUL/FRONTHAUL WITH COGNITIVE CONTROL PLANE FOR SMALL CELLS AND CLOUD-RANS, 'HUAWEI TECHNOLOGIES DUESSELDORF GMBH*HWDU', Germany, 581250.00
2015, 671551 - 5G-XHAUL - DYNAMICALLY RECONFIGURABLE OPTICAL-WIRELESS BACKHAUL/FRONTHAUL WITH COGNITIVE CONTROL PLANE FOR SMALL CELLS AND CLOUD-RANS, 'BLU WIRELESS TECHNOLOGY LIMITED', United Kingdom, 591700.00
2015, 671551 - 5G-XHAUL - DYNAMICALLY RECONFIGURABLE OPTICAL-WIRELESS BACKHAUL/FRONTHAUL WITH COGNITIVE CONTROL PLANE FOR SMALL CELLS AND CLOUD-RANS, 'COSMOTE KINITES TILEPIKOINONIES AE*COSMOTE MOBILE TELECOMMUNICATIONS', Greece, 244875.00
2015, 671551 - 5G-XHAUL - DYNAMICALLY RECONFIGURABLE OPTICAL-WIRELESS BACKHAUL/FRONTHAUL WITH COGNITIVE CONTROL PLANE FOR SMALL CELLS AND CLOUD-RANS, 'TECHNISCHE UNIVERSITAT DRESDEN*', Germany, 588750.00
2015, 671551 - 5G-XHAUL - DYNAMICALLY RECONFIGURABLE OPTICAL-WIRELESS BACKHAUL/FRONTHAUL WITH COGNITIVE CONTROL PLANE FOR SMALL CELLS AND CLOUD-RANS, 'ADVA OPTICAL NETWORKING SE*', Germany, 633125.00
2015, 671672 - SELFNET - SELFNET - FRAMEWORK FOR SELF-ORGANIZED NETWORK MANAGEMENT IN VIRTUALIZED AND SOFTWARE DEFINED NETWORKS, 'UBIWHERE LDA*UW', Portugal, 496375.00
2015, 671672 - SELFNET - SELFNET - FRAMEWORK FOR SELF-ORGANIZED NETWORK MANAGEMENT IN VIRTUALIZED AND SOFTWARE DEFINED NETWORKS, 'UNIVERSITY OF THE WEST OF SCOTLAND*', United Kingdom, 740476.00
2015, 671672 - SELFNET - SELFNET - FRAMEWORK FOR SELF-ORGANIZED NETWORK MANAGEMENT IN VIRTUALIZED AND SOFTWARE DEFINED NETWORKS, 'UNIVERSIDAD DE MURCIA*', Spain, 429125.00
2015, 671672 - SELFNET - SELFNET - FRAMEWORK FOR SELF-ORGANIZED NETWORK MANAGEMENT IN VIRTUALIZED AND SOFTWARE DEFINED NETWORKS, 'INNOROUTE GMBH*IRG', Germany, 617500.00
2015, 671672 - SELFNET - SELFNET - FRAMEWORK FOR SELF-ORGANIZED NETWORK MANAGEMENT IN VIRTUALIZED AND SOFTWARE DEFINED NETWORKS, 'PROEF  SGPS SA', Portugal, 496875.00
2015, 671672 - SELFNET - SELFNET - FRAMEWORK FOR SELF-ORGANIZED NETWORK MANAGEMENT IN VIRTUALIZED AND SOFTWARE DEFINED NETWORKS, 'NEXTWORKS SRL*', Italy, 398125.00
2015, 671672 - SELFNET - SELFNET - FRAMEWORK FOR SELF-ORGANIZED NETWORK MANAGEMENT IN VIRTUALIZED AND SOFTWARE DEFINED NETWORKS, 'CREATIVE SYSTEMS ENGINEERING (C.S.E) MONOPROSOPI EPE*', Greece, 321250.00
2015, 671672 - SELFNET - SELFNET - FRAMEWORK FOR SELF-ORGANIZED NETWORK MANAGEMENT IN VIRTUALIZED AND SOFTWARE DEFINED NETWORKS, 'UNIVERSIDAD COMPLUTENSE DE MADRID*', Spain, 681875.00
2015, 671672 - SELFNET - SELFNET - FRAMEWORK FOR SELF-ORGANIZED NETWORK MANAGEMENT IN VIRTUALIZED AND SOFTWARE DEFINED NETWORKS, 'DEUTSCHES FORSCHUNGSZENTRUM FUR KUNSTLICHE INTELLIGENZ GMBH*', Germany, 937895.00
2015, 671672 - SELFNET - SELFNET - FRAMEWORK FOR SELF-ORGANIZED NETWORK MANAGEMENT IN VIRTUALIZED AND SOFTWARE DEFINED NETWORKS, 'EURESCOM - EUROPEAN INSTITUTE FOR RESEARCH AND STRATEGIC STUDIES IN TELECOMMUNICATIONS GMBH*', Germany, 674375.00
2015, 671672 - SELFNET - SELFNET - FRAMEWORK FOR SELF-ORGANIZED NETWORK MANAGEMENT IN VIRTUALIZED AND SOFTWARE DEFINED NETWORKS, 'PT INOVACAO E SISTEMAS SA*', Portugal, 476375.00
2015, 671672 - SELFNET - SELFNET - FRAMEWORK FOR SELF-ORGANIZED NETWORK MANAGEMENT IN VIRTUALIZED AND SOFTWARE DEFINED NETWORKS, 'ALVARION TECHNOLOGIES LTD', Israel, 596250.00
2015, 671517 - SONATA - SERVICE PROGRAMING AND ORCHESTRATION FOR VIRTUALIZED SOFTWARE NETWORKS, 'UNIVERSITY COLLEGE LONDON*', United Kingdom, 849375.00
2015, 671517 - SONATA - SERVICE PROGRAMING AND ORCHESTRATION FOR VIRTUALIZED SOFTWARE NETWORKS, 'BRITISH TELECOMMUNICATIONS PUBLIC LIMITED COMPANY*', United Kingdom, 200550.00
2015, 671517 - SONATA - SERVICE PROGRAMING AND ORCHESTRATION FOR VIRTUALIZED SOFTWARE NETWORKS, 'UBIWHERE LDA*UW', Portugal, 343612.50
2015, 671517 - SONATA - SERVICE PROGRAMING AND ORCHESTRATION FOR VIRTUALIZED SOFTWARE NETWORKS, 'FUNDACIO PRIVADA I2CAT INTERNET I INNOVACIO DIGITAL A CATALUNYA*FI2CAT', Spain, 503000.00
2015, 671517 - SONATA - SERVICE PROGRAMING AND ORCHESTRATION FOR VIRTUALIZED SOFTWARE NETWORKS, 'NEC EUROPE LTD*', United Kingdom, 596839.25
2015, 671517 - SONATA - SERVICE PROGRAMING AND ORCHESTRATION FOR VIRTUALIZED SOFTWARE NETWORKS, 'PT INOVACAO E SISTEMAS SA*', Portugal, 272125.00
2015, 671517 - SONATA - SERVICE PROGRAMING AND ORCHESTRATION FOR VIRTUALIZED SOFTWARE NETWORKS, 'UNIVERSITAT PADERBORN UPB*', Germany, 545000.00
2015, 671517 - SONATA - SERVICE PROGRAMING AND ORCHESTRATION FOR VIRTUALIZED SOFTWARE NETWORKS, 'ALCATEL-LUCENT ISRAEL LTD', Israel, 596750.00
2015, 671517 - SONATA - SERVICE PROGRAMING AND ORCHESTRATION FOR VIRTUALIZED SOFTWARE NETWORKS, 'SINELIXIS LISIS PLIROFORIKIS AFTOMATISMOU TILEPIKINONION EPE*SINELIXIS', Greece, 296537.50
2015, 671517 - SONATA - SERVICE PROGRAMING AND ORCHESTRATION FOR VIRTUALIZED SOFTWARE NETWORKS, 'IMINDS', Belgium, 593750.00
2015, 671517 - SONATA - SERVICE PROGRAMING AND ORCHESTRATION FOR VIRTUALIZED SOFTWARE NETWORKS, 'ETHNIKO KENTRO EREVNAS FYSIKON EPISTIMON DIMOKRITOS*NATIONAL CENTER FOR SCIENTIFIC RESEARCH DEMOKRITOS NCSR DEMOKRITOS EKEFE', Greece, 437125.00
2015, 671517 - SONATA - SERVICE PROGRAMING AND ORCHESTRATION FOR VIRTUALIZED SOFTWARE NETWORKS, 'ATOS SPAIN SA*', Spain, 567000.00
2015, 671517 - SONATA - SERVICE PROGRAMING AND ORCHESTRATION FOR VIRTUALIZED SOFTWARE NETWORKS, 'THALES COMMUNICATIONS & SECURITY SAS*', France, 314358.63
2015, 671517 - SONATA - SERVICE PROGRAMING AND ORCHESTRATION FOR VIRTUALIZED SOFTWARE NETWORKS, 'OPTARE SOLUTIONS SL*', Spain, 312812.50
2015, 671517 - SONATA - SERVICE PROGRAMING AND ORCHESTRATION FOR VIRTUALIZED SOFTWARE NETWORKS, 'TELEFONICA INVESTIGACION Y DESARROLLO SA*', Spain, 228886.00
2015, 671639 - COHERENT - COORDINATED CONTROL AND SPECTRUM MANAGEMENT FOR 5G HETEROGENEOUS RADIO ACCESS NETWORKS, 'COMMAGILITY LIMITED', United Kingdom, 414687.50
2015, 671639 - COHERENT - COORDINATED CONTROL AND SPECTRUM MANAGEMENT FOR 5G HETEROGENEOUS RADIO ACCESS NETWORKS, 'AALTO-KORKEAKOULUSAATIO*STIFTELSENFOR AALTO-HOGSKOLAN AALTO UNIVERSITY FOUNDATION', Finland, 404700.00
2015, 671639 - COHERENT - COORDINATED CONTROL AND SPECTRUM MANAGEMENT FOR 5G HETEROGENEOUS RADIO ACCESS NETWORKS, 'ASSOCIAZIONE CREATE-NET (CENTER FOR RESEARCH AND TELECOMMUNICATION EXPERIMENTATION FOR NETWORKED COMMUNITIES)*', Italy, 478750.00
2015, 671639 - COHERENT - COORDINATED CONTROL AND SPECTRUM MANAGEMENT FOR 5G HETEROGENEOUS RADIO ACCESS NETWORKS, 'ORGANISMOS TILEPIKOINONION TIS ELLADOS OTE AE*HELENIC TELECOMMUNICATIONS ORGANIZATION SA', Greece, 312500.00
2015, 671639 - COHERENT - COORDINATED CONTROL AND SPECTRUM MANAGEMENT FOR 5G HETEROGENEOUS RADIO ACCESS NETWORKS, 'THALES COMMUNICATIONS & SECURITY SAS*', France, 536883.75
2015, 671639 - COHERENT - COORDINATED CONTROL AND SPECTRUM MANAGEMENT FOR 5G HETEROGENEOUS RADIO ACCESS NETWORKS, 'INEA SPOLKA AKCYJNA', Poland, 113562.00
2015, 671639 - COHERENT - COORDINATED CONTROL AND SPECTRUM MANAGEMENT FOR 5G HETEROGENEOUS RADIO ACCESS NETWORKS, 'UNIVERSITAT DUISBURG ESSEN*', Germany, 468638.00
2015, 671639 - COHERENT - COORDINATED CONTROL AND SPECTRUM MANAGEMENT FOR 5G HETEROGENEOUS RADIO ACCESS NETWORKS, 'EUROPEAN CENTER FOR INFORMATION ANDCOMMUNICATION TECHNOLOGIES EICT GMBH*', Germany, 624375.00
2015, 671639 - COHERENT - COORDINATED CONTROL AND SPECTRUM MANAGEMENT FOR 5G HETEROGENEOUS RADIO ACCESS NETWORKS, 'FAIRSPECTRUM OY*', Finland, 273750.00
2015, 671639 - COHERENT - COORDINATED CONTROL AND SPECTRUM MANAGEMENT FOR 5G HETEROGENEOUS RADIO ACCESS NETWORKS, 'POLITECHNIKA POZNANSKA*POZNAN UNIVERSITY OF TECHNOLOGY PUT', Poland, 205625.00
2015, 671639 - COHERENT - COORDINATED CONTROL AND SPECTRUM MANAGEMENT FOR 5G HETEROGENEOUS RADIO ACCESS NETWORKS, 'GOLDHAMER MARIANA*4GCELLEX', Israel, 256999.99
2015, 671639 - COHERENT - COORDINATED CONTROL AND SPECTRUM MANAGEMENT FOR 5G HETEROGENEOUS RADIO ACCESS NETWORKS, 'SICS SWEDISH ICT AB*', Sweden, 620392.00
2015, 671639 - COHERENT - COORDINATED CONTROL AND SPECTRUM MANAGEMENT FOR 5G HETEROGENEOUS RADIO ACCESS NETWORKS, 'TEKNOLOGIAN TUTKIMUSKESKUS VTT OY*TEKNOLOGISKA FORSKNINGSCENTRALEN', Finland, 843775.76
2015, 671639 - COHERENT - COORDINATED CONTROL AND SPECTRUM MANAGEMENT FOR 5G HETEROGENEOUS RADIO ACCESS NETWORKS, 'EURECOM GIE*', France, 469660.00
2015, 671625 - COGNET - BUILDING AN INTELLIGENT SYSTEM OF INSIGHTS AND ACTION FOR 5G NETWORK MANAGEMENT  , 'INTEROUTE SPA*', Italy, 428500.00
2015, 671625 - COGNET - BUILDING AN INTELLIGENT SYSTEM OF INSIGHTS AND ACTION FOR 5G NETWORK MANAGEMENT  , 'FUNDACION CENTRO DE TECNOLOGIAS DEDE INTERACCION VISUAL Y COMUNICACIONES VICOMTECH*', Spain, 549875.00
2015, 671625 - COGNET - BUILDING AN INTELLIGENT SYSTEM OF INSIGHTS AND ACTION FOR 5G NETWORK MANAGEMENT  , 'UNIVERSIDAD POLITECNICA DE MADRID*UPM', Spain, 458500.00
2015, 671625 - COGNET - BUILDING AN INTELLIGENT SYSTEM OF INSIGHTS AND ACTION FOR 5G NETWORK MANAGEMENT  , 'IBM IRELAND LIMITED*', Ireland, 653031.00
2015, 671625 - COGNET - BUILDING AN INTELLIGENT SYSTEM OF INSIGHTS AND ACTION FOR 5G NETWORK MANAGEMENT  , 'FRAUNHOFER GESELLSCHAFT ZUR FORDERUNG DER ANGEWANDTEN FORSCHUNG EV*FHG', Germany, 512308.75
2015, 671625 - COGNET - BUILDING AN INTELLIGENT SYSTEM OF INSIGHTS AND ACTION FOR 5G NETWORK MANAGEMENT  , 'TECHNISCHE UNIVERSITAT BERLIN*', Germany, 268750.00
2015, 671625 - COGNET - BUILDING AN INTELLIGENT SYSTEM OF INSIGHTS AND ACTION FOR 5G NETWORK MANAGEMENT  , 'ALCATEL-LUCENT ISRAEL LTD', Israel, 687062.50
2015, 671625 - COGNET - BUILDING AN INTELLIGENT SYSTEM OF INSIGHTS AND ACTION FOR 5G NETWORK MANAGEMENT  , 'WATERFORD INSTITUTE OF TECHNOLOGY*', Ireland, 943625.00
2015, 671625 - COGNET - BUILDING AN INTELLIGENT SYSTEM OF INSIGHTS AND ACTION FOR 5G NETWORK MANAGEMENT  , 'UNIVERSITA DEGLI STUDI DI TRENTO*UNITN UNIVERSITY OF TRENTO', Italy, 546750.00
2015, 671625 - COGNET - BUILDING AN INTELLIGENT SYSTEM OF INSIGHTS AND ACTION FOR 5G NETWORK MANAGEMENT  , 'WEFI LTD', Israel, 473000.00
2015, 671625 - COGNET - BUILDING AN INTELLIGENT SYSTEM OF INSIGHTS AND ACTION FOR 5G NETWORK MANAGEMENT  , 'TELEFONICA INVESTIGACION Y DESARROLLO SA*', Spain, 451417.50
2015, 671704 - CHARISMA - CONVERGED HETEROGENEOUS ADVANCED 5G CLOUD-RAN ARCHITECTURE FOR INTELLIGENT AND SECURE MEDIA ACCESS, 'JCP-CONNECT*', France, 413750.00
2015, 671704 - CHARISMA - CONVERGED HETEROGENEOUS ADVANCED 5G CLOUD-RAN ARCHITECTURE FOR INTELLIGENT AND SECURE MEDIA ACCESS, 'COSMOTE KINITES TILEPIKOINONIES AE*COSMOTE MOBILE TELECOMMUNICATIONS', Greece, 213000.00
2015, 671704 - CHARISMA - CONVERGED HETEROGENEOUS ADVANCED 5G CLOUD-RAN ARCHITECTURE FOR INTELLIGENT AND SECURE MEDIA ACCESS, 'INTRACOM SA TELECOM SOLUTIONS*INTRACOM TELECOM', Greece, 491875.00
